<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.08	10:00:00	2031.40	2031.79	2027.36	2028.31	10663	0	0
2024.01.08	11:00:00	2028.31	2031.75	2026.58	2029.11	9212	0	0
2024.01.08	12:00:00	2029.12	2029.54	2027.00	2027.60	7806	0	0
2024.01.08	13:00:00	2027.60	2027.90	2016.80	2020.12	10029	0	0
2024.01.08	14:00:00	2020.12	2024.91	2018.95	2024.64	8938	0	0
2024.01.08	15:00:00	2024.65	2025.47	2018.45	2019.00	15011	0	0
2024.01.08	16:00:00	2019.01	2027.23	2018.51	2026.45	14571	0	0
2024.01.08	17:00:00	2026.50	2034.85	2025.55	2034.26	13904	0	0
2024.01.08	18:00:00	2034.31	2036.88	2031.38	2032.21	11388	0	0
2024.01.08	19:00:00	2032.25	2033.10	2027.11	2027.67	8429	0	0
2024.01.08	20:00:00	2027.61	2028.28	2026.41	2026.59	6478	0	0
2024.01.08	21:00:00	2026.58	2029.60	2026.58	2029.38	4632	0	0
2024.01.08	22:00:00	2029.37	2029.83	2026.14	2027.21	6129	0	0
2024.01.08	23:00:00	2027.17	2028.73	2027.12	2028.00	2304	0	0
2024.01.09	01:00:00	2028.35	2030.91	2027.91	2030.75	2006	0	0
2024.01.09	02:00:00	2030.73	2034.95	2030.67	2034.38	4624	0	0
2024.01.09	03:00:00	2034.37	2035.64	2031.17	2032.26	6307	0	0
2024.01.09	04:00:00	2032.26	2035.86	2032.16	2034.14	5490	0	0
2024.01.09	05:00:00	2034.18	2034.93	2033.05	2033.65	3726	0	0
2024.01.09	06:00:00	2033.63	2034.93	2032.29	2032.88	3404	0	0
2024.01.09	07:00:00	2032.95	2033.50	2030.34	2032.81	4067	0	0
2024.01.09	08:00:00	2032.80	2035.19	2031.21	2033.17	5179	0	0
2024.01.09	09:00:00	2033.19	2037.22	2032.22	2036.03	7470	0	0
2024.01.09	10:00:00	2036.15	2038.26	2031.31	2034.30	9836	0	0
2024.01.09	11:00:00	2034.24	2037.02	2033.17	2035.43	7560	0	0
2024.01.09	12:00:00	2035.47	2038.53	2034.80	2035.43	7194	0	0
2024.01.09	13:00:00	2035.45	2035.73	2033.72	2035.01	6454	0	0
2024.01.09	14:00:00	2035.03	2036.34	2033.96	2036.32	6563	0	0
2024.01.09	15:00:00	2036.38	2041.95	2031.69	2038.68	13928	0	0
2024.01.09	16:00:00	2038.67	2040.15	2033.99	2034.75	14356	0	0
2024.01.09	17:00:00	2034.68	2035.66	2028.79	2028.83	12721	0	0
2024.01.09	18:00:00	2028.84	2031.63	2026.08	2031.27	10757	0	0
2024.01.09	19:00:00	2031.24	2032.07	2027.10	2027.72	7276	0	0
2024.01.09	20:00:00	2027.71	2029.64	2026.84	2029.23	8205	0	0
2024.01.09	21:00:00	2029.25	2030.06	2027.83	2028.88	4401	0	0
2024.01.09	22:00:00	2028.94	2031.17	2028.30	2028.39	4444	0	0
2024.01.09	23:00:00	2028.41	2030.32	2028.41	2030.23	2035	0	0
2024.01.10	01:00:00	2030.67	2031.23	2028.38	2030.78	2936	0	0
2024.01.10	02:00:00	2030.79	2031.21	2029.66	2030.23	3138	0	0
2024.01.10	03:00:00	2030.22	2032.53	2027.24	2031.83	6917	0	0
2024.01.10	04:00:00	2031.80	2032.86	2030.36	2031.89	4685	0	0
2024.01.10	05:00:00	2031.82	2032.00	2028.16	2028.93	4486	0	0
2024.01.10	06:00:00	2028.92	2030.66	2028.48	2029.81	3072	0	0
2024.01.10	07:00:00	2029.82	2030.19	2025.52	2026.67	4693	0	0
2024.01.10	08:00:00	2026.68	2027.02	2023.89	2024.61	5621	0	0
2024.01.10	09:00:00	2024.62	2031.67	2024.34	2030.97	7968	0	0
2024.01.10	10:00:00	2031.03	2035.99	2030.26	2035.30	10180	0	0
2024.01.10	11:00:00	2035.31	2036.14	2034.67	2035.73	6857	0	0
2024.01.10	12:00:00	2035.70	2040.24	2034.60	2034.82	6608	0	0
2024.01.10	13:00:00	2034.85	2035.32	2032.77	2034.09	5259	0	0
2024.01.10	14:00:00	2034.09	2035.64	2031.37	2031.51	6676	0	0
2024.01.10	15:00:00	2031.52	2034.07	2030.04	2030.24	10867	0	0
2024.01.10	16:00:00	2030.29	2033.60	2026.53	2027.43	12848	0	0
2024.01.10	17:00:00	2027.39	2029.77	2024.83	2027.89	13676	0	0
2024.01.10	18:00:00	2027.90	2028.52	2024.75	2027.08	9786	0	0
2024.01.10	19:00:00	2027.09	2027.77	2022.29	2024.05	8020	0	0
2024.01.10	20:00:00	2024.05	2024.49	2021.36	2023.70	7864	0	0
2024.01.10	21:00:00	2023.72	2024.51	2020.46	2024.02	5469	0	0
2024.01.10	22:00:00	2024.03	2025.03	2021.86	2023.57	6613	0	0
2024.01.10	23:00:00	2023.55	2024.52	2023.35	2024.39	2256	0	0
2024.01.11	01:00:00	2025.05	2028.00	2024.77	2026.84	2748	0	0
2024.01.11	02:00:00	2026.87	2028.44	2026.66	2027.85	3323	0	0
2024.01.11	03:00:00	2027.86	2030.39	2027.09	2029.73	5652	0	0
2024.01.11	04:00:00	2029.72	2032.01	2028.89	2029.73	5124	0	0
2024.01.11	05:00:00	2029.74	2031.08	2028.83	2030.93	3589	0	0
2024.01.11	06:00:00	2030.91	2032.27	2030.91	2032.06	2817	0	0
2024.01.11	07:00:00	2032.09	2034.66	2031.15	2033.00	4528	0	0
2024.01.11	08:00:00	2032.99	2035.11	2032.18	2034.03	4674	0	0
2024.01.11	09:00:00	2033.97	2035.68	2033.65	2033.93	5489	0	0
2024.01.11	10:00:00	2033.94	2034.11	2030.43	2030.89	7731	0	0
2024.01.11	11:00:00	2030.86	2032.49	2030.18	2031.34	5393	0	0
2024.01.11	12:00:00	2031.37	2032.75	2030.53	2032.08	4389	0	0
2024.01.11	13:00:00	2032.05	2034.38	2031.39	2034.31	5152	0	0
2024.01.11	14:00:00	2034.36	2035.02	2031.63	2032.39	5928	0	0
2024.01.11	15:00:00	2032.43	2039.63	2025.11	2029.38	19281	0	0
2024.01.11	16:00:00	2029.48	2034.93	2024.83	2029.74	21532	0	0
2024.01.11	17:00:00	2029.69	2033.04	2025.27	2029.07	18802	0	0
2024.01.11	18:00:00	2029.05	2029.65	2013.71	2016.71	17222	0	0
2024.01.11	19:00:00	2016.73	2018.48	2013.32	2014.39	11528	0	0
2024.01.11	20:00:00	2014.35	2017.07	2013.86	2017.05	9300	0	0
2024.01.11	21:00:00	2017.06	2027.46	2017.06	2026.51	9334	0	0
2024.01.11	22:00:00	2026.51	2028.60	2023.55	2027.53	8222	0	0
2024.01.11	23:00:00	2027.55	2029.69	2027.42	2028.62	3187	0	0
2024.01.12	01:00:00	2029.25	2035.56	2029.25	2035.30	3815	0	0
2024.01.12	02:00:00	2035.26	2035.42	2030.33	2031.14	5938	0	0
2024.01.12	03:00:00	2031.15	2034.76	2030.06	2033.89	8316	0	0
2024.01.12	04:00:00	2033.90	2035.27	2033.23	2034.03	6116	0	0
2024.01.12	05:00:00	2034.03	2035.64	2033.72	2033.91	4623	0	0
2024.01.12	06:00:00	2033.89	2035.02	2032.91	2034.74	3757	0	0
2024.01.12	07:00:00	2034.75	2037.14	2033.76	2036.02	4773	0	0
2024.01.12	08:00:00	2036.04	2036.83	2034.90	2035.23	4798	0	0
2024.01.12	09:00:00	2035.22	2039.35	2034.19	2037.58	6946	0	0
2024.01.12	10:00:00	2037.54	2039.81	2037.06	2038.72	7821	0	0
2024.01.12	11:00:00	2038.70	2040.07	2037.86	2038.12	6026	0	0
2024.01.12	12:00:00	2038.13	2046.16	2038.06	2045.92	6527	0	0
2024.01.12	13:00:00	2045.93	2047.40	2044.16	2045.43	8220	0	0
2024.01.12	14:00:00	2045.43	2053.76	2045.43	2047.83	10667	0	0
2024.01.12	15:00:00	2047.88	2056.65	2044.41	2056.15	18747	0	0
2024.01.12	16:00:00	2056.17	2062.24	2053.36	2056.01	18110	0	0
2024.01.12	17:00:00	2055.99	2060.14	2050.94	2053.68	16955	0	0
2024.01.12	18:00:00	2053.69	2055.56	2048.28	2048.32	14201	0	0
2024.01.12	19:00:00	2048.31	2048.61	2041.46	2043.93	13065	0	0
2024.01.12	20:00:00	2043.95	2048.69	2043.01	2047.49	8611	0	0
2024.01.12	21:00:00	2047.50	2049.17	2046.23	2047.33	5817	0	0
2024.01.12	22:00:00	2047.34	2047.68	2046.07	2047.51	4454	0	0
2024.01.12	23:00:00	2047.47	2049.20	2046.92	2048.83	2950	0	0
2024.01.15	01:00:00	2047.97	2048.70	2046.34	2047.63	2796	0	0
2024.01.15	02:00:00	2047.62	2048.49	2045.85	2047.92	4149	0	0
2024.01.15	03:00:00	2047.87	2051.41	2047.48	2051.02	7227	0	0
2024.01.15	04:00:00	2051.07	2056.45	2049.86	2056.41	7289	0	0
2024.01.15	05:00:00	2056.39	2058.08	2055.54	2057.44	5351	0	0
2024.01.15	06:00:00	2057.45	2057.63	2053.59	2054.34	2950	0	0
2024.01.15	07:00:00	2054.33	2055.59	2053.05	2055.12	3373	0	0
2024.01.15	08:00:00	2055.12	2057.03	2053.89	2055.41	4721	0	0
2024.01.15	09:00:00	2055.42	2055.93	2052.90	2054.26	6440	0	0
2024.01.15	10:00:00	2054.25	2058.62	2053.85	2056.68	6138	0	0
2024.01.15	11:00:00	2056.66	2057.04	2052.96	2055.03	5846	0	0
2024.01.15	12:00:00	2055.09	2055.14	2052.12	2053.01	4839	0	0
2024.01.15	13:00:00	2053.04	2053.81	2051.57	2053.31	4201	0	0
2024.01.15	14:00:00	2053.34	2053.69	2051.37	2052.72	4735	0	0
2024.01.15	15:00:00	2052.79	2054.26	2052.14	2054.24	5884	0	0
2024.01.15	16:00:00	2054.25	2054.43	2051.64	2052.16	5654	0	0
2024.01.15	17:00:00	2052.15	2053.86	2049.29	2053.28	6493	0	0
2024.01.15	18:00:00	2053.29	2055.00	2053.23	2054.07	4812	0	0
2024.01.15	19:00:00	2054.06	2056.36	2053.63	2055.37	3108	0	0
2024.01.15	20:00:00	2055.39	2055.46	2054.37	2054.46	841	0	0
2024.01.15	21:00:00	2054.45	2054.93	2053.65	2054.87	533	0	0
2024.01.16	01:00:00	2054.93	2055.58	2053.34	2054.02	2786	0	0
2024.01.16	02:00:00	2054.11	2054.52	2050.77	2051.37	4847	0	0
2024.01.16	03:00:00	2051.43	2053.36	2049.94	2050.84	7080	0	0
2024.01.16	04:00:00	2050.79	2051.45	2049.74	2050.55	5200	0	0
2024.01.16	05:00:00	2050.55	2051.64	2048.38	2049.51	4671	0	0
2024.01.16	06:00:00	2049.48	2050.07	2048.99	2049.42	2739	0	0
2024.01.16	07:00:00	2049.42	2049.51	2047.55	2048.60	4679	0	0
2024.01.16	08:00:00	2048.57	2050.56	2047.41	2050.52	4575	0	0
2024.01.16	09:00:00	2050.59	2050.91	2048.12	2049.42	6962	0	0
2024.01.16	10:00:00	2049.41	2050.14	2042.18	2043.16	11449	0	0
2024.01.16	11:00:00	2043.16	2043.94	2038.74	2041.24	10771	0	0
2024.01.16	12:00:00	2041.23	2042.46	2039.27	2041.03	8207	0	0
2024.01.16	13:00:00	2041.02	2041.16	2038.29	2039.89	7413	0	0
2024.01.16	14:00:00	2039.89	2040.04	2035.64	2038.52	8486	0	0
2024.01.16	15:00:00	2038.52	2045.04	2031.40	2037.64	18181	0	0
2024.01.16	16:00:00	2037.62	2042.63	2036.93	2038.21	15227	0	0
2024.01.16	17:00:00	2038.19	2042.05	2037.34	2041.14	14784	0	0
2024.01.16	18:00:00	2041.16	2041.29	2032.52	2033.49	18723	0	0
2024.01.16	19:00:00	2033.51	2033.83	2024.97	2025.33	13395	0	0
2024.01.16	20:00:00	2025.35	2028.96	2024.28	2025.12	9742	0	0
2024.01.16	21:00:00	2025.22	2030.17	2024.97	2029.29	6818	0	0
2024.01.16	22:00:00	2029.39	2029.82	2027.89	2028.29	4550	0	0
2024.01.16	23:00:00	2028.34	2028.56	2027.18	2028.27	2337	0	0
2024.01.17	01:00:00	2027.74	2028.35	2025.91	2028.13	2893	0	0
2024.01.17	02:00:00	2028.14	2028.87	2025.67	2028.52	4436	0	0
2024.01.17	03:00:00	2028.52	2030.76	2026.73	2030.26	7581	0	0
2024.01.17	04:00:00	2030.25	2032.96	2027.09	2028.99	6447	0	0
2024.01.17	05:00:00	2028.98	2029.19	2023.50	2024.05	5412	0	0
2024.01.17	06:00:00	2024.03	2025.83	2023.41	2025.45	4052	0	0
2024.01.17	07:00:00	2025.43	2025.46	2019.39	2020.68	7687	0	0
2024.01.17	08:00:00	2020.71	2020.82	2017.68	2019.23	8531	0	0
2024.01.17	09:00:00	2019.24	2026.13	2017.87	2025.80	9927	0	0
2024.01.17	10:00:00	2025.72	2026.61	2021.31	2021.47	8293	0	0
2024.01.17	11:00:00	2021.45	2024.28	2019.07	2023.92	7357	0	0
2024.01.17	12:00:00	2023.88	2028.37	2022.78	2026.10	8168	0	0
2024.01.17	13:00:00	2026.13	2026.75	2023.74	2023.92	6065	0	0
2024.01.17	14:00:00	2023.95	2029.01	2023.76	2028.38	9059	0	0
2024.01.17	15:00:00	2028.43	2028.70	2018.90	2022.44	15960	0	0
2024.01.17	16:00:00	2022.41	2023.18	2011.53	2012.23	15946	0	0
2024.01.17	17:00:00	2012.21	2014.09	2006.16	2008.91	16473	0	0
2024.01.17	18:00:00	2008.86	2011.98	2004.29	2005.52	11815	0	0
2024.01.17	19:00:00	2005.50	2008.08	2003.43	2007.06	9005	0	0
2024.01.17	20:00:00	2007.10	2007.24	2001.84	2004.79	9002	0	0
2024.01.17	21:00:00	2004.86	2006.92	2004.40	2005.52	6416	0	0
2024.01.17	22:00:00	2005.56	2006.88	2004.80	2006.12	6019	0	0
2024.01.17	23:00:00	2006.15	2006.42	2005.36	2006.20	2610	0	0
2024.01.18	01:00:00	2006.86	2009.86	2006.82	2009.54	2801	0	0
2024.01.18	02:00:00	2009.58	2010.91	2008.31	2010.84	4230	0	0
2024.01.18	03:00:00	2010.81	2012.09	2009.37	2011.61	7474	0	0
2024.01.18	04:00:00	2011.60	2011.88	2007.49	2007.64	5359	0	0
2024.01.18	05:00:00	2007.63	2009.16	2006.48	2008.05	5122	0	0
2024.01.18	06:00:00	2008.04	2009.22	2007.94	2008.09	2644	0	0
2024.01.18	07:00:00	2008.08	2009.44	2005.81	2009.24	4903	0	0
2024.01.18	08:00:00	2009.28	2013.06	2008.90	2012.72	6776	0	0
2024.01.18	09:00:00	2012.71	2014.14	2011.05	2012.39	6818	0	0
2024.01.18	10:00:00	2012.37	2012.41	2009.64	2009.75	7003	0	0
2024.01.18	11:00:00	2009.59	2013.00	2008.16	2010.16	7275	0	0
2024.01.18	12:00:00	2010.16	2012.21	2009.22	2011.62	5321	0	0
2024.01.18	13:00:00	2011.58	2013.48	2010.80	2012.59	5486	0	0
2024.01.18	14:00:00	2012.61	2017.26	2012.61	2015.03	8311	0	0
2024.01.18	15:00:00	2014.91	2014.92	2007.21	2009.09	13865	0	0
2024.01.18	16:00:00	2009.08	2013.66	2009.08	2012.84	14479	0	0
2024.01.18	17:00:00	2012.86	2015.67	2011.65	2013.64	13231	0	0
2024.01.18	18:00:00	2013.63	2017.75	2013.10	2014.88	10290	0	0
2024.01.18	19:00:00	2014.89	2016.39	2013.22	2016.37	8165	0	0
2024.01.18	20:00:00	2016.41	2021.12	2015.58	2020.58	7674	0	0
2024.01.18	21:00:00	2020.57	2020.64	2018.38	2019.79	5395	0	0
2024.01.18	22:00:00	2019.80	2022.69	2019.80	2022.26	4835	0	0
2024.01.18	23:00:00	2022.33	2023.33	2021.89	2023.06	1887	0	0
2024.01.19	01:00:00	2024.14	2024.44	2021.18	2023.83	3969	0	0
2024.01.19	02:00:00	2023.80	2024.28	2022.67	2023.16	4382	0	0
2024.01.19	03:00:00	2023.15	2025.52	2022.11	2024.02	7435	0	0
2024.01.19	04:00:00	2024.02	2025.01	2022.60	2024.03	5560	0	0
2024.01.19	05:00:00	2024.04	2024.24	2022.00	2022.88	3139	0	0
2024.01.19	06:00:00	2022.87	2022.90	2020.67	2021.06	2453	0	0
2024.01.19	07:00:00	2021.05	2021.92	2020.39	2021.64	4027	0	0
2024.01.19	08:00:00	2021.62	2024.27	2020.86	2023.86	4903	0	0
2024.01.19	09:00:00	2023.85	2029.66	2023.67	2028.02	7322	0	0
2024.01.19	10:00:00	2028.00	2030.14	2026.22	2029.73	6606	0	0
2024.01.19	11:00:00	2029.74	2030.86	2027.65	2029.79	5379	0	0
2024.01.19	12:00:00	2029.83	2030.96	2028.92	2030.38	4455	0	0
2024.01.19	13:00:00	2030.39	2032.02	2028.79	2031.63	4538	0	0
2024.01.19	14:00:00	2031.63	2035.19	2031.62	2032.84	6653	0	0
2024.01.19	15:00:00	2032.85	2039.43	2032.64	2035.32	12573	0	0
2024.01.19	16:00:00	2035.33	2035.75	2026.41	2029.53	12358	0	0
2024.01.19	17:00:00	2029.72	2032.03	2023.11	2027.73	17034	0	0
2024.01.19	18:00:00	2027.74	2029.57	2023.32	2024.87	11029	0	0
2024.01.19	19:00:00	2024.88	2029.10	2024.42	2029.09	8258	0	0
2024.01.19	20:00:00	2029.11	2029.45	2026.46	2027.89	6209	0	0
2024.01.19	21:00:00	2027.91	2029.47	2027.57	2029.18	4348	0	0
2024.01.19	22:00:00	2029.17	2029.50	2027.75	2028.37	3840	0	0
2024.01.19	23:00:00	2028.32	2030.02	2028.15	2029.36	2477	0	0
2024.01.22	01:00:00	2028.60	2028.60	2026.98	2027.59	2615	0	0
2024.01.22	02:00:00	2027.56	2029.27	2025.46	2029.04	4620	0	0
2024.01.22	03:00:00	2029.08	2032.16	2028.73	2029.12	8190	0	0
2024.01.22	04:00:00	2029.12	2030.05	2028.37	2029.81	4340	0	0
2024.01.22	05:00:00	2029.80	2029.81	2026.03	2026.97	3870	0	0
2024.01.22	06:00:00	2026.98	2027.14	2024.72	2025.48	3152	0	0
2024.01.22	07:00:00	2025.48	2025.52	2021.84	2023.25	6585	0	0
2024.01.22	08:00:00	2023.26	2024.46	2020.08	2020.93	8051	0	0
2024.01.22	09:00:00	2020.90	2024.31	2019.08	2021.84	8436	0	0
2024.01.22	10:00:00	2021.77	2026.28	2020.43	2022.25	8001	0	0
2024.01.22	11:00:00	2022.25	2023.99	2020.61	2021.72	5847	0	0
2024.01.22	12:00:00	2021.71	2024.58	2021.09	2022.91	5082	0	0
2024.01.22	13:00:00	2022.86	2026.57	2022.28	2026.18	6005	0	0
2024.01.22	14:00:00	2026.14	2030.15	2025.26	2029.75	8006	0	0
2024.01.22	15:00:00	2029.72	2029.76	2021.27	2023.20	13547	0	0
2024.01.22	16:00:00	2023.18	2024.01	2016.59	2022.73	14081	0	0
2024.01.22	17:00:00	2022.69	2026.58	2020.78	2024.16	12166	0	0
2024.01.22	18:00:00	2024.17	2024.26	2021.49	2023.73	7729	0	0
2024.01.22	19:00:00	2023.72	2024.61	2021.41	2021.58	5756	0	0
2024.01.22	20:00:00	2021.59	2021.92	2019.80	2021.35	5232	0	0
2024.01.22	21:00:00	2021.34	2021.63	2019.15	2021.04	3946	0	0
2024.01.22	22:00:00	2021.05	2021.08	2019.22	2020.87	3809	0	0
2024.01.22	23:00:00	2020.84	2021.78	2020.22	2021.72	2105	0	0
2024.01.23	01:00:00	2021.66	2021.91	2020.51	2020.76	1386	0	0
2024.01.23	02:00:00	2020.80	2023.19	2020.80	2022.88	2686	0	0
2024.01.23	03:00:00	2022.87	2022.99	2019.60	2021.78	5826	0	0
2024.01.23	04:00:00	2021.78	2024.17	2020.81	2022.62	5985	0	0
2024.01.23	05:00:00	2022.67	2027.98	2021.77	2027.52	6973	0	0
2024.01.23	06:00:00	2027.42	2027.93	2026.75	2027.69	3942	0	0
2024.01.23	07:00:00	2027.71	2031.72	2027.27	2030.86	6579	0	0
2024.01.23	08:00:00	2030.84	2035.97	2029.17	2035.12	8123	0	0
2024.01.23	09:00:00	2035.17	2037.87	2027.75	2031.67	10388	0	0
2024.01.23	10:00:00	2031.74	2031.75	2027.75	2028.93	7617	0	0
2024.01.23	11:00:00	2028.90	2030.61	2027.08	2028.75	6455	0	0
2024.01.23	12:00:00	2028.66	2028.66	2024.78	2025.14	5812	0	0
2024.01.23	13:00:00	2025.14	2026.20	2022.43	2023.98	6491	0	0
2024.01.23	14:00:00	2023.99	2026.97	2023.24	2025.76	6360	0	0
2024.01.23	15:00:00	2025.82	2030.36	2023.34	2024.97	10433	0	0
2024.01.23	16:00:00	2024.95	2026.15	2021.44	2023.21	12589	0	0
2024.01.23	17:00:00	2023.25	2026.75	2022.95	2025.18	12191	0	0
2024.01.23	18:00:00	2025.19	2027.77	2023.33	2025.79	9087	0	0
2024.01.23	19:00:00	2025.80	2026.10	2022.66	2024.31	5600	0	0
2024.01.23	20:00:00	2024.33	2025.80	2023.01	2025.26	5106	0	0
2024.01.23	21:00:00	2025.28	2030.73	2024.81	2029.89	5730	0	0
2024.01.23	22:00:00	2029.90	2030.28	2028.18	2028.68	3971	0	0
2024.01.23	23:00:00	2028.68	2029.31	2027.86	2029.25	2074	0	0
2024.01.24	01:00:00	2029.32	2029.62	2027.31	2029.33	2726	0	0
2024.01.24	02:00:00	2029.31	2029.33	2026.99	2027.40	3462	0	0
2024.01.24	03:00:00	2027.39	2029.01	2026.46	2027.24	5912	0	0
2024.01.24	04:00:00	2027.25	2027.55	2023.97	2024.20	4069	0	0
2024.01.24	05:00:00	2024.19	2025.75	2023.76	2024.85	4371	0	0
2024.01.24	06:00:00	2024.85	2025.75	2024.03	2024.49	2793	0	0
2024.01.24	07:00:00	2024.49	2025.70	2022.84	2024.54	4805	0	0
2024.01.24	08:00:00	2024.55	2027.95	2023.76	2026.03	5562	0	0
2024.01.24	09:00:00	2026.03	2031.66	2025.78	2029.56	7398	0	0
2024.01.24	10:00:00	2029.56	2032.25	2028.20	2030.97	9207	0	0
2024.01.24	11:00:00	2030.96	2034.13	2029.98	2030.89	7501	0	0
2024.01.24	12:00:00	2030.87	2033.11	2029.38	2032.83	5319	0	0
2024.01.24	13:00:00	2032.90	2034.31	2030.91	2033.48	5278	0	0
2024.01.24	14:00:00	2033.50	2034.39	2031.66	2032.69	7235	0	0
2024.01.24	15:00:00	2032.60	2036.69	2031.38	2034.00	15910	0	0
2024.01.24	16:00:00	2033.99	2034.74	2023.09	2024.70	15365	0	0
2024.01.24	17:00:00	2024.69	2025.39	2014.96	2015.31	17203	0	0
2024.01.24	18:00:00	2015.38	2016.32	2011.91	2015.34	12867	0	0
2024.01.24	19:00:00	2015.38	2019.81	2015.35	2019.30	8315	0	0
2024.01.24	20:00:00	2019.32	2019.85	2013.43	2015.09	8594	0	0
2024.01.24	21:00:00	2015.06	2015.34	2011.25	2012.18	5651	0	0
2024.01.24	22:00:00	2012.19	2013.82	2011.80	2012.28	4606	0	0
2024.01.24	23:00:00	2012.29	2014.65	2012.13	2013.62	2584	0	0
2024.01.25	01:00:00	2015.59	2017.66	2015.58	2016.39	3284	0	0
2024.01.25	02:00:00	2016.43	2016.77	2014.89	2015.52	4822	0	0
2024.01.25	03:00:00	2015.49	2017.35	2014.54	2016.43	7190	0	0
2024.01.25	04:00:00	2016.44	2016.97	2014.64	2015.22	5248	0	0
2024.01.25	05:00:00	2015.24	2016.85	2015.09	2015.79	3450	0	0
2024.01.25	06:00:00	2015.79	2016.45	2014.85	2015.70	2518	0	0
2024.01.25	07:00:00	2015.69	2016.61	2014.80	2015.57	3470	0	0
2024.01.25	08:00:00	2015.56	2016.61	2014.55	2015.81	4412	0	0
2024.01.25	09:00:00	2015.83	2018.30	2013.57	2015.82	6492	0	0
2024.01.25	10:00:00	2015.82	2015.99	2012.72	2013.88	7578	0	0
2024.01.25	11:00:00	2013.86	2017.94	2012.80	2017.88	6156	0	0
2024.01.25	12:00:00	2017.89	2019.50	2017.14	2019.23	5424	0	0
2024.01.25	13:00:00	2019.24	2019.57	2016.57	2017.54	4879	0	0
2024.01.25	14:00:00	2017.56	2017.70	2013.41	2013.70	6208	0	0
2024.01.25	15:00:00	2013.62	2023.14	2009.40	2019.40	16642	0	0
2024.01.25	16:00:00	2019.39	2025.25	2018.37	2023.63	18006	0	0
2024.01.25	17:00:00	2023.55	2024.79	2016.82	2020.31	15630	0	0
2024.01.25	18:00:00	2020.33	2021.64	2013.81	2014.58	10486	0	0
2024.01.25	19:00:00	2014.61	2016.57	2012.55	2014.99	8036	0	0
2024.01.25	20:00:00	2014.98	2018.63	2014.05	2014.26	7579	0	0
2024.01.25	21:00:00	2014.25	2018.36	2013.39	2017.82	5269	0	0
2024.01.25	22:00:00	2017.80	2020.30	2016.97	2020.08	4353	0	0
2024.01.25	23:00:00	2020.05	2020.97	2018.94	2020.81	2226	0	0
2024.01.26	01:00:00	2019.84	2021.30	2019.45	2020.72	2432	0	0
2024.01.26	02:00:00	2020.71	2021.80	2019.37	2021.27	3051	0	0
2024.01.26	03:00:00	2021.33	2024.24	2021.05	2021.91	6049	0	0
2024.01.26	04:00:00	2021.87	2023.92	2021.80	2021.95	3529	0	0
2024.01.26	05:00:00	2021.96	2022.91	2021.37	2021.85	2356	0	0
2024.01.26	06:00:00	2021.85	2022.43	2021.11	2021.19	1839	0	0
2024.01.26	07:00:00	2021.17	2023.51	2021.07	2023.09	3215	0	0
2024.01.26	08:00:00	2023.10	2023.44	2021.57	2021.60	4157	0	0
2024.01.26	09:00:00	2021.61	2022.84	2019.82	2021.34	5714	0	0
2024.01.26	10:00:00	2021.34	2022.22	2020.19	2020.54	5718	0	0
2024.01.26	11:00:00	2020.57	2022.42	2018.27	2020.85	6118	0	0
2024.01.26	12:00:00	2020.86	2023.84	2020.84	2023.47	5308	0	0
2024.01.26	13:00:00	2023.48	2024.65	2022.41	2023.42	4641	0	0
2024.01.26	14:00:00	2023.43	2024.47	2020.15	2021.35	4986	0	0
2024.01.26	15:00:00	2021.34	2026.92	2018.76	2024.68	14049	0	0
2024.01.26	16:00:00	2024.67	2026.14	2019.13	2020.30	13998	0	0
2024.01.26	17:00:00	2020.14	2020.14	2016.15	2017.10	11582	0	0
2024.01.26	18:00:00	2016.93	2019.44	2015.96	2018.21	7233	0	0
2024.01.26	19:00:00	2018.20	2018.86	2016.45	2016.68	5518	0	0
2024.01.26	20:00:00	2016.64	2018.26	2016.08	2017.35	4557	0	0
2024.01.26	21:00:00	2017.38	2017.90	2016.16	2017.06	3181	0	0
2024.01.26	22:00:00	2017.08	2019.29	2016.48	2018.60	2960	0	0
2024.01.26	23:00:00	2018.55	2019.16	2017.97	2018.41	1563	0	0
2024.01.29	01:00:00	2023.66	2028.73	2021.18	2021.83	4830	0	0
2024.01.29	02:00:00	2021.88	2022.08	2019.30	2021.63	5384	0	0
2024.01.29	03:00:00	2021.63	2025.49	2021.08	2023.20	6953	0	0
2024.01.29	04:00:00	2023.25	2025.49	2021.53	2025.43	3693	0	0
2024.01.29	05:00:00	2025.47	2026.35	2024.17	2025.69	3176	0	0
2024.01.29	06:00:00	2025.70	2027.63	2025.44	2026.24	2605	0	0
2024.01.29	07:00:00	2026.27	2026.86	2024.69	2025.47	3463	0	0
2024.01.29	08:00:00	2025.46	2029.01	2024.88	2028.81	4162	0	0
2024.01.29	09:00:00	2028.78	2033.87	2028.70	2031.35	7141	0	0
2024.01.29	10:00:00	2031.34	2033.61	2030.98	2031.59	6259	0	0
2024.01.29	11:00:00	2031.60	2031.97	2027.91	2028.37	5850	0	0
2024.01.29	12:00:00	2028.35	2028.60	2025.63	2027.51	5132	0	0
2024.01.29	13:00:00	2027.50	2028.38	2025.49	2028.19	4443	0	0
2024.01.29	14:00:00	2028.19	2030.31	2028.16	2028.48	4772	0	0
