<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.21	19:00:00	3343.68	3343.96	3341.60	3341.88	2151	0	8
2025.08.21	19:15:00	3341.88	3342.22	3340.01	3341.02	1929	0	8
2025.08.21	19:30:00	3341.03	3341.39	3339.01	3341.01	1873	0	8
2025.08.21	19:45:00	3341.01	3341.28	3338.37	3339.81	1924	0	8
2025.08.21	20:00:00	3339.76	3342.07	3339.47	3341.26	1707	0	8
2025.08.21	20:15:00	3341.25	3341.42	3337.92	3338.51	1643	0	8
2025.08.21	20:30:00	3338.55	3340.22	3338.05	3338.08	1392	0	8
2025.08.21	20:45:00	3338.08	3338.72	3337.02	3337.09	1280	0	8
2025.08.21	21:00:00	3337.09	3338.42	3336.59	3337.40	1430	0	8
2025.08.21	21:15:00	3337.39	3339.38	3337.32	3338.57	1441	0	8
2025.08.21	21:30:00	3338.57	3339.09	3338.19	3338.71	1030	0	8
2025.08.21	21:45:00	3338.64	3339.57	3338.46	3339.35	933	0	8
2025.08.21	22:00:00	3339.33	3340.39	3338.98	3340.17	1209	0	8
2025.08.21	22:15:00	3340.17	3341.75	3340.09	3341.55	1218	0	8
2025.08.21	22:30:00	3341.55	3341.94	3340.74	3340.77	920	0	8
2025.08.21	22:45:00	3340.83	3341.28	3338.00	3338.81	1579	0	8
2025.08.21	23:00:00	3338.78	3339.26	3338.14	3338.45	571	0	8
2025.08.21	23:15:00	3338.45	3338.68	3338.00	3338.63	531	0	8
2025.08.21	23:30:00	3338.63	3339.06	3338.18	3338.42	560	0	8
2025.08.21	23:45:00	3338.43	3338.68	3337.96	3338.63	398	0	8
2025.08.22	01:00:00	3340.06	3340.06	3338.67	3339.25	240	0	8
2025.08.22	01:15:00	3339.25	3340.64	3338.93	3340.33	483	0	8
2025.08.22	01:30:00	3340.33	3340.68	3339.89	3340.18	572	0	8
2025.08.22	01:45:00	3340.18	3340.38	3338.94	3338.99	465	0	8
2025.08.22	02:00:00	3339.00	3339.54	3338.07	3338.18	453	0	8
2025.08.22	02:15:00	3338.18	3338.25	3337.41	3338.02	379	0	8
2025.08.22	02:30:00	3338.02	3339.50	3337.61	3338.81	425	0	8
2025.08.22	02:45:00	3338.81	3339.51	3338.06	3338.37	447	0	8
2025.08.22	03:00:00	3338.37	3338.43	3336.44	3336.50	1273	0	8
2025.08.22	03:15:00	3336.52	3338.47	3335.13	3337.67	1652	0	8
2025.08.22	03:30:00	3337.67	3339.17	3337.08	3337.49	903	0	8
2025.08.22	03:45:00	3337.49	3339.82	3336.93	3339.58	875	0	8
2025.08.22	04:00:00	3339.58	3340.27	3338.55	3338.98	1370	0	8
2025.08.22	04:15:00	3338.98	3339.07	3336.75	3337.32	1442	0	8
2025.08.22	04:30:00	3337.32	3338.54	3336.18	3338.10	1452	0	8
2025.08.22	04:45:00	3338.10	3338.28	3333.73	3334.12	2141	0	8
2025.08.22	05:00:00	3334.12	3336.28	3333.33	3334.50	2184	0	8
2025.08.22	05:15:00	3334.50	3335.94	3334.25	3335.15	1404	0	8
2025.08.22	05:30:00	3335.15	3335.64	3333.49	3333.88	1489	0	8
2025.08.22	05:45:00	3333.92	3334.52	3332.84	3334.12	1161	0	8
2025.08.22	06:00:00	3334.03	3334.04	3331.77	3332.54	1353	0	8
2025.08.22	06:15:00	3332.53	3334.22	3332.50	3333.67	1246	0	8
2025.08.22	06:30:00	3333.67	3335.37	3333.37	3334.16	1248	0	8
2025.08.22	06:45:00	3334.14	3334.14	3331.82	3331.94	935	0	8
2025.08.22	07:00:00	3331.94	3332.71	3331.54	3331.84	975	0	8
2025.08.22	07:15:00	3331.84	3331.93	3329.27	3329.38	1104	0	8
2025.08.22	07:30:00	3329.39	3329.96	3328.68	3329.15	1080	0	8
2025.08.22	07:45:00	3329.15	3329.42	3328.03	3328.44	890	0	8
2025.08.22	08:00:00	3328.44	3328.89	3327.78	3328.61	972	0	8
2025.08.22	08:15:00	3328.60	3329.80	3327.19	3329.62	1268	0	8
2025.08.22	08:30:00	3329.62	3330.32	3328.06	3330.24	1712	0	8
2025.08.22	08:45:00	3330.22	3331.50	3329.27	3330.13	1527	0	8
2025.08.22	09:00:00	3330.08	3330.27	3327.66	3329.47	2070	0	8
2025.08.22	09:15:00	3329.47	3330.41	3327.01	3327.48	1902	0	8
2025.08.22	09:30:00	3327.48	3327.79	3326.19	3326.19	1860	0	8
2025.08.22	09:45:00	3326.16	3329.61	3325.76	3329.56	2088	0	8
2025.08.22	10:00:00	3329.48	3334.02	3328.96	3333.19	2438	0	8
2025.08.22	10:15:00	3333.19	3335.08	3332.32	3332.50	2316	0	8
2025.08.22	10:30:00	3332.50	3332.58	3328.02	3328.33	1848	0	8
2025.08.22	10:45:00	3328.33	3328.33	3325.78	3327.51	2632	0	8
2025.08.22	11:00:00	3327.52	3329.30	3326.02	3328.68	2302	0	8
2025.08.22	11:15:00	3328.68	3330.72	3325.37	3329.26	2687	0	8
2025.08.22	11:30:00	3329.27	3330.52	3327.96	3328.27	1748	0	8
2025.08.22	11:45:00	3328.29	3330.50	3327.07	3328.88	1758	0	8
2025.08.22	12:00:00	3328.87	3331.30	3328.77	3331.11	1488	0	8
2025.08.22	12:15:00	3331.11	3331.36	3328.29	3328.39	1230	0	8
2025.08.22	12:30:00	3328.36	3331.71	3328.29	3330.61	1683	0	8
2025.08.22	12:45:00	3330.57	3331.23	3329.50	3330.20	1225	0	8
2025.08.22	13:00:00	3330.19	3331.53	3330.10	3330.69	1286	0	8
2025.08.22	13:15:00	3330.69	3330.80	3329.01	3330.42	1244	0	8
2025.08.22	13:30:00	3330.42	3331.25	3329.22	3330.35	1237	0	8
2025.08.22	13:45:00	3330.35	3331.74	3329.92	3331.00	1036	0	8
2025.08.22	14:00:00	3331.01	3331.09	3329.24	3329.57	1455	0	8
2025.08.22	14:15:00	3329.55	3329.55	3327.83	3329.42	1615	0	8
2025.08.22	14:30:00	3329.42	3330.98	3328.54	3329.14	1708	0	8
2025.08.22	14:45:00	3329.14	3330.10	3327.70	3329.35	1484	0	8
2025.08.22	15:00:00	3329.35	3329.57	3325.11	3325.65	2575	0	8
2025.08.22	15:15:00	3325.65	3329.97	3325.49	3326.06	3555	0	8
2025.08.22	15:30:00	3326.07	3327.22	3321.49	3324.30	4145	0	8
2025.08.22	15:45:00	3324.33	3326.41	3323.34	3323.51	3143	0	8
2025.08.22	16:00:00	3323.47	3327.08	3323.25	3324.84	3559	0	8
2025.08.22	16:15:00	3324.85	3329.35	3324.70	3328.76	3090	0	8
2025.08.22	16:30:00	3329.00	3336.16	3328.80	3333.63	4547	0	8
2025.08.22	16:45:00	3333.63	3335.71	3331.92	3333.91	3084	0	8
2025.08.22	17:00:00	3333.89	3361.24	3333.89	3358.94	10433	0	8
2025.08.22	17:15:00	3358.91	3367.76	3357.19	3365.97	9011	0	8
2025.08.22	17:30:00	3366.00	3374.08	3365.99	3373.47	7375	0	8
2025.08.22	17:45:00	3373.47	3376.77	3372.55	3373.89	5703	0	8
2025.08.22	18:00:00	3373.87	3377.81	3373.13	3376.54	5180	0	8
2025.08.22	18:15:00	3376.54	3378.07	3374.14	3376.86	4146	0	8
2025.08.22	18:30:00	3376.86	3378.84	3371.81	3371.82	3985	0	8
2025.08.22	18:45:00	3371.81	3373.15	3367.37	3367.89	4687	0	8
2025.08.22	19:00:00	3367.88	3374.26	3367.87	3371.53	3536	0	8
2025.08.22	19:15:00	3371.52	3373.55	3368.58	3368.95	2868	0	8
2025.08.22	19:30:00	3368.95	3372.16	3368.85	3370.79	2535	0	8
2025.08.22	19:45:00	3370.79	3371.49	3369.02	3370.54	2132	0	8
2025.08.22	20:00:00	3370.54	3373.19	3370.44	3372.06	2050	0	8
2025.08.22	20:15:00	3372.06	3374.01	3371.73	3373.92	2493	0	8
2025.08.22	20:30:00	3373.99	3374.87	3373.38	3374.35	1892	0	8
2025.08.22	20:45:00	3374.36	3375.55	3374.13	3374.28	1601	0	8
2025.08.22	21:00:00	3374.26	3375.07	3373.22	3373.85	1777	0	8
2025.08.22	21:15:00	3373.85	3373.99	3371.09	3372.70	1528	0	8
2025.08.22	21:30:00	3372.72	3374.06	3372.01	3372.23	1235	0	8
2025.08.22	21:45:00	3372.23	3373.88	3371.75	3372.73	1279	0	8
2025.08.22	22:00:00	3372.77	3372.91	3370.80	3370.84	1393	0	8
2025.08.22	22:15:00	3370.84	3370.91	3368.85	3370.03	1556	0	8
2025.08.22	22:30:00	3370.03	3370.42	3368.98	3370.13	1424	0	8
2025.08.22	22:45:00	3370.13	3373.65	3370.11	3373.23	2633	0	8
2025.08.22	23:00:00	3373.26	3373.68	3371.18	3371.18	1059	0	8
2025.08.22	23:15:00	3371.23	3371.41	3370.18	3371.29	961	0	8
2025.08.22	23:30:00	3371.25	3371.88	3370.71	3371.78	454	0	8
2025.08.22	23:45:00	3371.78	3372.28	3371.30	3371.81	383	0	8
2025.08.25	01:00:00	3368.63	3370.09	3367.06	3367.76	692	0	8
2025.08.25	01:15:00	3367.76	3368.78	3367.69	3367.96	572	0	8
2025.08.25	01:30:00	3367.91	3367.93	3366.14	3366.36	655	0	8
2025.08.25	01:45:00	3366.37	3367.76	3366.01	3367.31	619	0	8
2025.08.25	02:00:00	3367.34	3368.38	3366.44	3367.65	617	0	8
2025.08.25	02:15:00	3367.65	3368.10	3366.84	3367.41	444	0	8
2025.08.25	02:30:00	3367.46	3367.97	3366.97	3367.28	618	0	8
2025.08.25	02:45:00	3367.28	3371.06	3367.09	3369.14	1136	0	8
2025.08.25	03:00:00	3369.13	3369.72	3364.49	3365.41	1608	0	8
2025.08.25	03:15:00	3365.40	3366.35	3364.65	3364.94	1141	0	8
2025.08.25	03:30:00	3364.87	3365.58	3364.42	3364.92	745	0	8
2025.08.25	03:45:00	3364.93	3365.68	3363.36	3364.87	1323	0	8
2025.08.25	04:00:00	3364.86	3367.79	3364.04	3364.45	2213	0	8
2025.08.25	04:15:00	3364.45	3366.13	3364.20	3364.75	1600	0	8
2025.08.25	04:30:00	3364.75	3365.09	3361.95	3362.21	1739	0	8
2025.08.25	04:45:00	3362.23	3363.15	3360.70	3362.89	1513	0	8
2025.08.25	05:00:00	3362.89	3362.94	3359.78	3360.70	1700	0	8
2025.08.25	05:15:00	3360.68	3362.70	3360.14	3362.42	1277	0	8
2025.08.25	05:30:00	3362.37	3364.98	3362.37	3363.87	1284	0	8
2025.08.25	05:45:00	3363.86	3365.16	3363.25	3364.46	1082	0	8
2025.08.25	06:00:00	3364.41	3366.75	3364.20	3366.60	1097	0	8
2025.08.25	06:15:00	3366.61	3367.45	3365.38	3366.30	1323	0	8
2025.08.25	06:30:00	3366.27	3367.56	3365.97	3367.48	1007	0	8
2025.08.25	06:45:00	3367.45	3368.11	3367.13	3367.35	771	0	8
2025.08.25	07:00:00	3367.36	3367.64	3363.84	3365.75	1184	0	8
2025.08.25	07:15:00	3365.75	3366.19	3364.90	3365.60	731	0	8
2025.08.25	07:30:00	3365.60	3366.97	3365.50	3365.77	628	0	8
2025.08.25	07:45:00	3365.77	3366.91	3365.22	3366.09	660	0	8
2025.08.25	08:00:00	3366.05	3366.15	3364.35	3365.36	854	0	8
2025.08.25	08:15:00	3365.36	3365.49	3363.75	3363.84	695	0	8
2025.08.25	08:30:00	3363.84	3365.12	3363.75	3364.84	1091	0	8
2025.08.25	08:45:00	3364.85	3365.10	3363.10	3364.72	999	0	8
2025.08.25	09:00:00	3364.71	3367.87	3364.56	3367.76	1569	0	8
2025.08.25	09:15:00	3367.76	3369.33	3367.48	3368.68	1419	0	8
2025.08.25	09:30:00	3368.68	3368.93	3366.04	3368.21	1409	0	8
2025.08.25	09:45:00	3368.21	3369.58	3367.99	3368.93	1246	0	8
2025.08.25	10:00:00	3368.91	3369.83	3367.55	3367.85	1306	0	8
2025.08.25	10:15:00	3367.85	3368.97	3366.43	3368.97	1044	0	8
2025.08.25	10:30:00	3369.02	3369.51	3366.60	3368.37	1232	0	8
2025.08.25	10:45:00	3368.39	3368.80	3366.00	3366.22	1056	0	8
2025.08.25	11:00:00	3366.22	3366.80	3364.75	3365.66	1451	0	8
2025.08.25	11:15:00	3365.68	3365.82	3363.67	3363.88	1304	0	8
2025.08.25	11:30:00	3363.88	3364.89	3363.47	3364.02	1164	0	8
2025.08.25	11:45:00	3364.01	3365.41	3363.57	3363.98	1166	0	8
2025.08.25	12:00:00	3363.94	3364.31	3362.39	3362.64	902	0	8
2025.08.25	12:15:00	3362.61	3363.02	3361.95	3362.62	1045	0	8
2025.08.25	12:30:00	3362.58	3366.34	3362.11	3366.28	1344	0	8
2025.08.25	12:45:00	3366.31	3368.05	3365.94	3367.36	1509	0	8
2025.08.25	13:00:00	3367.46	3368.54	3367.11	3367.80	1275	0	8
2025.08.25	13:15:00	3367.83	3368.10	3365.13	3365.25	1258	0	8
2025.08.25	13:30:00	3365.25	3367.87	3365.15	3367.04	1073	0	8
2025.08.25	13:45:00	3367.04	3367.26	3365.16	3366.02	1056	0	8
2025.08.25	14:00:00	3366.01	3368.36	3365.71	3366.85	1141	0	8
2025.08.25	14:15:00	3366.87	3368.52	3366.32	3367.86	1074	0	8
2025.08.25	14:30:00	3367.87	3370.15	3367.86	3369.83	1222	0	8
2025.08.25	14:45:00	3369.83	3371.58	3369.73	3370.63	1476	0	8
2025.08.25	15:00:00	3370.63	3371.28	3368.43	3368.69	1365	0	8
2025.08.25	15:15:00	3368.69	3370.46	3368.30	3368.88	1516	0	8
2025.08.25	15:30:00	3368.88	3369.26	3365.53	3365.74	2325	0	8
2025.08.25	15:45:00	3365.80	3366.56	3364.26	3364.53	1961	0	8
2025.08.25	16:00:00	3364.54	3364.89	3362.17	3363.74	2325	0	8
2025.08.25	16:15:00	3363.75	3365.14	3362.42	3363.99	2256	0	8
2025.08.25	16:30:00	3364.12	3368.45	3363.81	3368.15	3834	0	8
2025.08.25	16:45:00	3368.15	3371.34	3366.60	3370.77	3556	0	8
2025.08.25	17:00:00	3370.75	3374.22	3370.13	3373.85	4039	0	8
2025.08.25	17:15:00	3373.86	3374.23	3369.26	3370.93	3315	0	8
2025.08.25	17:30:00	3371.02	3374.42	3371.02	3374.18	3010	0	8
2025.08.25	17:45:00	3374.19	3375.46	3373.74	3374.39	2852	0	8
2025.08.25	18:00:00	3374.42	3376.14	3373.96	3375.44	2562	0	8
2025.08.25	18:15:00	3375.43	3376.32	3373.82	3374.16	2406	0	8
2025.08.25	18:30:00	3374.15	3374.28	3371.92	3373.03	2247	0	8
2025.08.25	18:45:00	3373.04	3374.75	3372.71	3374.06	1928	0	8
2025.08.25	19:00:00	3374.05	3374.06	3372.60	3373.26	1335	0	8
2025.08.25	19:15:00	3373.26	3373.61	3372.43	3372.94	1660	0	8
2025.08.25	19:30:00	3372.94	3374.02	3371.77	3373.28	1489	0	8
2025.08.25	19:45:00	3373.27	3374.37	3372.62	3373.83	1605	0	8
2025.08.25	20:00:00	3373.86	3374.84	3373.20	3374.33	1426	0	8
2025.08.25	20:15:00	3374.34	3374.90	3372.86	3373.06	1658	0	8
2025.08.25	20:30:00	3373.04	3373.04	3371.33	3372.63	1594	0	8
2025.08.25	20:45:00	3372.63	3372.96	3370.93	3371.12	1141	0	8
2025.08.25	21:00:00	3371.09	3372.38	3370.52	3372.25	1284	0	8
2025.08.25	21:15:00	3372.26	3373.31	3371.76	3372.53	1219	0	8
2025.08.25	21:30:00	3372.52	3372.74	3371.70	3372.13	1161	0	8
2025.08.25	21:45:00	3372.13	3372.14	3369.84	3370.49	1308	0	8
2025.08.25	22:00:00	3370.51	3370.88	3368.10	3368.75	1572	0	8
2025.08.25	22:15:00	3368.74	3369.31	3367.92	3368.34	1257	0	8
2025.08.25	22:30:00	3368.33	3369.16	3367.27	3367.34	1336	0	8
2025.08.25	22:45:00	3367.38	3367.67	3365.18	3365.43	1991	0	8
2025.08.25	23:00:00	3365.41	3366.12	3364.99	3365.17	873	0	8
2025.08.25	23:15:00	3365.18	3365.79	3364.63	3365.11	883	0	8
2025.08.25	23:30:00	3365.09	3365.53	3364.58	3364.83	704	0	8
2025.08.25	23:45:00	3364.83	3365.96	3364.30	3365.70	821	0	8
2025.08.26	01:00:00	3366.53	3367.13	3364.56	3365.24	365	0	8
2025.08.26	01:15:00	3365.22	3365.48	3364.29	3364.58	716	0	8
2025.08.26	01:30:00	3364.62	3364.72	3363.80	3364.42	355	0	8
2025.08.26	01:45:00	3364.47	3365.15	3364.15	3364.31	299	0	8
2025.08.26	02:00:00	3364.24	3364.24	3358.22	3358.51	1100	0	8
2025.08.26	02:15:00	3358.49	3358.49	3353.85	3355.76	1888	0	8
2025.08.26	02:30:00	3355.77	3355.77	3352.04	3353.94	1528	0	8
2025.08.26	02:45:00	3353.87	3355.21	3351.67	3354.93	1196	0	8
2025.08.26	03:00:00	3354.93	3370.87	3351.38	3369.06	5433	0	8
2025.08.26	03:15:00	3369.06	3380.36	3368.63	3377.53	5478	0	8
2025.08.26	03:30:00	3377.50	3383.03	3377.27	3382.11	4204	0	8
2025.08.26	03:45:00	3382.11	3386.57	3381.92	3383.29	4726	0	8
2025.08.26	04:00:00	3383.30	3384.97	3375.20	3375.78	4922	0	8
2025.08.26	04:15:00	3375.80	3376.46	3372.42	3373.92	3270	0	8
2025.08.26	04:30:00	3373.91	3376.36	3371.83	3376.19	3014	0	8
2025.08.26	04:45:00	3376.19	3378.00	3372.96	3376.86	2215	0	8
2025.08.26	05:00:00	3376.76	3379.09	3376.48	3377.04	2100	0	8
2025.08.26	05:15:00	3377.05	3378.69	3376.09	3377.66	1441	0	8
2025.08.26	05:30:00	3377.66	3378.15	3374.61	3375.68	1988	0	8
2025.08.26	05:45:00	3375.67	3375.67	3372.89	3375.42	2212	0	8
2025.08.26	06:00:00	3375.42	3375.50	3370.08	3370.86	2355	0	8
2025.08.26	06:15:00	3370.86	3372.94	3369.76	3372.30	2009	0	8
2025.08.26	06:30:00	3372.30	3374.00	3371.96	3372.76	1198	0	8
2025.08.26	06:45:00	3372.76	3373.61	3371.87	3372.25	1063	0	8
2025.08.26	07:00:00	3372.25	3373.71	3372.15	3373.36	920	0	8
2025.08.26	07:15:00	3373.35	3376.13	3373.30	3375.62	1436	0	8
2025.08.26	07:30:00	3375.59	3378.03	3375.54	3377.75	1513	0	8
2025.08.26	07:45:00	3377.74	3378.97	3376.75	3377.41	1558	0	8
2025.08.26	08:00:00	3377.41	3379.01	3374.81	3375.14	1551	0	8
2025.08.26	08:15:00	3375.12	3375.15	3372.84	3373.36	1367	0	8
2025.08.26	08:30:00	3373.34	3377.56	3372.51	3377.42	2200	0	8
2025.08.26	08:45:00	3377.42	3378.16	3375.32	3376.72	1916	0	8
2025.08.26	09:00:00	3376.64	3376.76	3374.99	3376.41	1755	0	8
2025.08.26	09:15:00	3376.41	3376.55	3372.48	3373.45	2360	0	8
2025.08.26	09:30:00	3373.45	3376.92	3373.19	3374.98	2217	0	8
2025.08.26	09:45:00	3375.03	3377.78	3374.93	3376.27	1930	0	8
2025.08.26	10:00:00	3376.25	3377.03	3370.32	3372.10	2770	0	8
2025.08.26	10:15:00	3372.30	3372.99	3367.29	3370.92	3000	0	8
2025.08.26	10:30:00	3370.90	3377.94	3370.67	3377.65	2353	0	8
2025.08.26	10:45:00	3377.64	3379.14	3375.89	3376.75	2784	0	8
2025.08.26	11:00:00	3376.76	3379.57	3376.70	3376.84	2582	0	8
2025.08.26	11:15:00	3376.85	3378.96	3375.61	3378.90	2114	0	8
2025.08.26	11:30:00	3378.87	3379.88	3377.24	3377.79	1699	0	8
2025.08.26	11:45:00	3377.72	3379.00	3376.57	3376.72	1642	0	8
2025.08.26	12:00:00	3376.73	3377.53	3374.64	3377.02	1672	0	8
2025.08.26	12:15:00	3377.01	3378.65	3374.46	3375.30	1674	0	8
2025.08.26	12:30:00	3375.35	3375.35	3371.60	3372.45	2606	0	8
2025.08.26	12:45:00	3372.46	3373.66	3369.52	3372.08	2971	0	8
2025.08.26	13:00:00	3372.10	3375.23	3370.95	3371.65	1884	0	8
2025.08.26	13:15:00	3371.71	3372.95	3370.36	3370.66	1359	0	8
2025.08.26	13:30:00	3370.63	3370.73	3367.20	3369.39	2348	0	8
2025.08.26	13:45:00	3369.41	3372.64	3368.98	3372.08	1640	0	8
2025.08.26	14:00:00	3372.09	3377.36	3370.79	3376.36	2802	0	8
2025.08.26	14:15:00	3376.41	3378.51	3375.85	3378.47	2198	0	8
2025.08.26	14:30:00	3378.46	3379.68	3376.42	3378.94	2541	0	8
2025.08.26	14:45:00	3379.00	3380.39	3376.74	3377.56	2350	0	8
2025.08.26	15:00:00	3377.57	3379.34	3376.02	3377.95	2702	0	8
2025.08.26	15:15:00	3377.94	3379.79	3376.78	3377.00	2670	0	8
2025.08.26	15:30:00	3376.99	3379.03	3375.74	3378.20	2829	0	8
2025.08.26	15:45:00	3378.27	3378.51	3371.01	3372.08	3021	0	8
2025.08.26	16:00:00	3372.01	3374.63	3370.53	3372.58	4539	0	8
2025.08.26	16:15:00	3372.61	3373.79	3370.77	3373.75	3071	0	8
2025.08.26	16:30:00	3373.82	3378.21	3373.65	3377.53	4800	0	8
2025.08.26	16:45:00	3377.52	3377.64	3372.68	3375.77	3763	0	8
2025.08.26	17:00:00	3375.76	3375.99	3370.53	3371.51	4427	0	8
2025.08.26	17:15:00	3371.54	3376.34	3370.32	3374.25	3751	0	8
2025.08.26	17:30:00	3374.27	3377.11	3373.70	3376.53	3236	0	8
2025.08.26	17:45:00	3376.51	3379.59	3376.04	3379.40	3327	0	8
2025.08.26	18:00:00	3379.39	3382.13	3378.68	3381.47	3238	0	8
2025.08.26	18:15:00	3381.46	3383.71	3379.66	3382.04	2965	0	8
2025.08.26	18:30:00	3382.03	3384.99	3381.76	3384.85	2734	0	8
2025.08.26	18:45:00	3384.88	3389.39	3383.98	3386.75	3323	0	8
2025.08.26	19:00:00	3386.75	3387.69	3384.73	3385.38	3108	0	8
2025.08.26	19:15:00	3385.35	3386.00	3383.17	3384.65	2524	0	8
2025.08.26	19:30:00	3384.67	3385.99	3383.37	3383.37	1720	0	8
2025.08.26	19:45:00	3383.38	3383.64	3382.56	3383.08	1542	0	8
2025.08.26	20:00:00	3383.09	3384.15	3382.81	3383.45	1673	0	8
2025.08.26	20:15:00	3383.43	3385.89	3383.31	3383.94	1881	0	8
2025.08.26	20:30:00	3383.95	3384.21	3381.64	3381.96	1398	0	8
2025.08.26	20:45:00	3381.93	3383.06	3381.64	3381.77	1269	0	8
2025.08.26	21:00:00	3381.77	3382.51	3380.29	3382.44	1749	0	8
2025.08.26	21:15:00	3382.44	3383.31	3381.49	3382.92	1516	0	8
2025.08.26	21:30:00	3382.92	3384.57	3382.90	3384.48	1184	0	8
2025.08.26	21:45:00	3384.49	3385.75	3384.49	3385.71	1440	0	8
2025.08.26	22:00:00	3385.72	3388.86	3385.21	3388.40	1824	0	8
2025.08.26	22:15:00	3388.37	3389.36	3388.14	3388.49	1456	0	8
2025.08.26	22:30:00	3388.49	3389.45	3387.93	3389.02	1344	0	8
2025.08.26	22:45:00	3389.04	3390.92	3389.03	3389.70	2206	0	8
2025.08.26	23:00:00	3389.69	3391.12	3389.29	3390.13	1031	0	8
2025.08.26	23:15:00	3390.12	3391.07	3389.94	3390.37	665	0	8
2025.08.26	23:30:00	3390.36	3391.23	3390.13	3391.17	533	0	8
2025.08.26	23:45:00	3391.20	3393.65	3390.92	3393.64	787	0	8
2025.08.27	01:00:00	3390.57	3391.75	3389.46	3389.53	732	0	8
2025.08.27	01:15:00	3389.54	3390.44	3388.87	3389.75	696	0	8
2025.08.27	01:30:00	3389.77	3391.93	3389.77	3390.71	544	0	8
2025.08.27	01:45:00	3390.71	3391.36	3390.27	3391.06	414	0	8
2025.08.27	02:00:00	3391.11	3392.04	3390.64	3391.63	439	0	8
2025.08.27	02:15:00	3391.63	3392.95	3391.56	3391.67	489	0	8
2025.08.27	02:30:00	3391.67	3392.22	3390.39	3390.53	532	0	8
2025.08.27	02:45:00	3390.53	3391.79	3390.03	3390.94	661	0	8
2025.08.27	03:00:00	3390.92	3392.48	3389.79	3392.35	1242	0	8
2025.08.27	03:15:00	3392.35	3393.52	3390.73	3391.40	1294	0	8
2025.08.27	03:30:00	3391.39	3392.64	3389.00	3389.34	1606	0	8
2025.08.27	03:45:00	3389.34	3391.26	3389.05	3389.59	1550	0	8
2025.08.27	04:00:00	3389.59	3390.04	3386.21	3386.34	2635	0	8
2025.08.27	04:15:00	3386.35	3386.98	3384.41	3384.80	2003	0	8
2025.08.27	04:30:00	3384.78	3386.25	3383.34	3386.05	2289	0	8
2025.08.27	04:45:00	3386.05	3387.86	3385.22	3386.23	2005	0	8
2025.08.27	05:00:00	3386.22	3387.01	3384.92	3385.91	1501	0	8
2025.08.27	05:15:00	3385.89	3386.66	3384.40	3385.74	1362	0	8
2025.08.27	05:30:00	3385.73	3386.57	3382.17	3383.71	1939	0	8
2025.08.27	05:45:00	3383.72	3385.20	3383.26	3384.21	1231	0	8
2025.08.27	06:00:00	3384.20	3384.50	3383.62	3384.05	1146	0	8
2025.08.27	06:15:00	3384.05	3384.05	3381.89	3382.11	1180	0	8
2025.08.27	06:30:00	3382.10	3383.06	3381.28	3382.51	1311	0	8
2025.08.27	06:45:00	3382.51	3383.27	3380.58	3380.65	1314	0	8
2025.08.27	07:00:00	3380.68	3381.22	3379.00	3379.59	1449	0	8
2025.08.27	07:15:00	3379.59	3379.67	3377.19	3377.36	1463	0	8
2025.08.27	07:30:00	3377.37	3377.89	3374.82	3375.04	1620	0	8
2025.08.27	07:45:00	3375.02	3375.84	3373.96	3374.99	1784	0	8
2025.08.27	08:00:00	3375.01	3376.29	3374.13	3374.76	2094	0	8
2025.08.27	08:15:00	3374.76	3377.49	3374.18	3375.81	1784	0	8
2025.08.27	08:30:00	3375.80	3378.82	3375.73	3377.72	2059	0	8
2025.08.27	08:45:00	3377.79	3379.00	3375.85	3377.20	1627	0	8
2025.08.27	09:00:00	3377.21	3379.84	3377.18	3379.51	1848	0	8
2025.08.27	09:15:00	3379.50	3382.02	3379.43	3381.00	2292	0	8
2025.08.27	09:30:00	3381.01	3381.53	3378.31	3379.76	1999	0	8
2025.08.27	09:45:00	3379.76	3380.18	3376.32	3377.48	1759	0	8
2025.08.27	10:00:00	3377.44	3378.24	3374.20	3374.58	2122	0	8
2025.08.27	10:15:00	3374.57	3376.51	3373.81	3375.01	1932	0	8
2025.08.27	10:30:00	3375.01	3378.23	3374.39	3378.18	2063	0	8
2025.08.27	10:45:00	3378.20	3381.63	3377.77	3381.50	2145	0	8
2025.08.27	11:00:00	3381.56	3383.93	3381.01	3382.12	2671	0	8
2025.08.27	11:15:00	3382.10	3385.04	3382.10	3384.23	2237	0	8
2025.08.27	11:30:00	3384.27	3384.67	3381.79	3383.64	2109	0	8
2025.08.27	11:45:00	3383.63	3384.79	3383.01	3384.61	1276	0	8
2025.08.27	12:00:00	3384.61	3385.51	3383.82	3384.76	1629	0	8
2025.08.27	12:15:00	3384.74	3385.00	3382.51	3382.71	1473	0	8
2025.08.27	12:30:00	3382.72	3383.71	3381.66	3381.86	1683	0	8
2025.08.27	12:45:00	3381.84	3382.43	3377.57	3378.19	2636	0	8
2025.08.27	13:00:00	3378.21	3379.27	3376.78	3377.99	2475	0	8
2025.08.27	13:15:00	3377.96	3378.39	3376.40	3376.54	2104	0	8
2025.08.27	13:30:00	3376.53	3378.04	3374.77	3375.92	2431	0	8
2025.08.27	13:45:00	3375.94	3377.25	3374.96	3375.64	2768	0	8
2025.08.27	14:00:00	3375.64	3377.39	3374.62	3376.90	2404	0	8
